image,image_timestamp,pose_timestamp,car_S1_pose_x,car_S1_pose_y,car_S1_pose_angle,self_pose_x,self_pose_y,self_pose_angle,car_S3_pose_x,car_S3_pose_y,car_S3_pose_angle
none,none,1.7557749500926546e+18,491.39434814453125,-271.5836181640625,-72.13139343261719,590.8157958984375,629.8015747070312,-152.2426300048828,-131.77149963378906,-492.61688232421875,124.34127044677734
/home/pi/360_images/20250821/image_1755774950085474515.png,1755774950085474515,1.7557749501026545e+18,491.39129638671875,-271.57293701171875,-72.13673400878906,591.8298950195312,629.654541015625,-153.15725708007812,-130.62001037597656,-492.1790771484375,125.62924194335938
none,none,1.7557749501126543e+18,491.40606689453125,-271.5694885253906,-72.13330078125,591.5708618164062,629.1879272460938,-153.4871063232422,-129.39788818359375,-491.7032470703125,126.98822021484375
none,none,1.7557749501226545e+18,491.41241455078125,-271.5680236816406,-72.13833618164062,592.2184448242188,629.0233154296875,-153.8850555419922,-128.02735900878906,-491.23583984375,128.3503875732422
none,none,1.7557749501326546e+18,491.4129943847656,-271.5793762207031,-72.12992858886719,592.163330078125,628.198486328125,-154.43865966796875,-126.66097259521484,-490.79541015625,129.6907958984375
none,none,1.7557749501426545e+18,491.3878479003906,-271.57440185546875,-72.13249206542969,593.2026977539062,627.8834228515625,-155.3303680419922,-125.4221420288086,-490.3116455078125,130.97129821777344
none,none,1.7557749501526543e+18,491.3789367675781,-271.5681457519531,-72.13337707519531,592.9636840820312,627.2422485351562,-155.7679901123047,-124.29847717285156,-489.77532958984375,132.29660034179688
none,none,1.7557749501626545e+18,491.39013671875,-271.552978515625,-72.13239288330078,593.6610107421875,627.0838623046875,-156.1196746826172,-123.05061340332031,-489.1531066894531,133.67897033691406
none,none,1.7557749501726546e+18,491.40399169921875,-271.5632629394531,-72.13336944580078,593.36376953125,626.2759399414062,-156.64938354492188,-121.7127914428711,-488.5185852050781,135.00607299804688
none,none,1.7557749501826545e+18,491.4073181152344,-271.5854797363281,-72.1396484375,594.3329467773438,626.0138549804688,-157.7145538330078,-120.5961685180664,-487.9635925292969,136.29025268554688
none,none,1.7557749501926543e+18,491.4073486328125,-271.5815124511719,-72.13391876220703,nan,nan,nan,-119.43768310546875,-487.32794189453125,137.59107971191406
none,none,1.7557749502026545e+18,491.39678955078125,-271.5827941894531,-72.13421630859375,593.593017578125,624.644287109375,-158.52005004882812,-118.06298828125,-486.497314453125,138.92657470703125
/home/pi/360_images/20250821/image_1755774950085474515.png,1755774950085474515,1.7557749502126546e+18,491.3919982910156,-271.5707702636719,-72.1290512084961,594.5499267578125,624.5501098632812,-158.86300659179688,-116.80181121826172,-485.7189636230469,140.23329162597656
none,none,1.7557749502226545e+18,491.4037780761719,-271.57257080078125,-72.13774108886719,594.8342895507812,624.3795166015625,-159.90048217773438,-115.80319213867188,-484.993408203125,141.54385375976562
none,none,1.7557749502326543e+18,491.40057373046875,-271.56219482421875,-72.13391876220703,596.237060546875,623.890869140625,-160.736572265625,-114.81817626953125,-484.1268005371094,142.90304565429688
none,none,1.7557749502426545e+18,491.397216796875,-271.57733154296875,-72.13533782958984,595.9066772460938,622.7244873046875,-160.73812866210938,-113.65900421142578,-483.1368408203125,144.2955780029297
none,none,1.7557749502526546e+18,491.3918762207031,-271.5813903808594,-72.1343002319336,595.6917724609375,621.9674682617188,-161.5511016845703,-112.57203674316406,-482.28521728515625,145.55030822753906
/home/pi/360_images/20250821/image_1755774950097149471.png,1755774950097149471,1.7557749502626545e+18,491.3940124511719,-271.5749816894531,-72.13965606689453,596.7178955078125,621.731689453125,-162.515380859375,-111.6358413696289,-481.46331787109375,146.77532958984375
none,none,1.7557749502726543e+18,491.399169921875,-271.5681457519531,-72.13645935058594,596.3826904296875,621.06298828125,-163.18666076660156,-110.79691314697266,-480.55096435546875,148.0274658203125
none,none,1.7557749502826545e+18,491.4031982421875,-271.5682373046875,-72.14006042480469,596.910400390625,620.6192016601562,-163.93833923339844,-109.99663543701172,-479.60540771484375,149.26060485839844
none,none,1.7557749502926546e+18,491.4024658203125,-271.57830810546875,-72.13793182373047,596.7999877929688,619.9000854492188,-164.52496337890625,-109.23043060302734,-478.6642150878906,150.5036163330078
none,none,1.7557749503026545e+18,491.39569091796875,-271.5798645019531,-72.13764953613281,597.6753540039062,619.427490234375,-165.38165283203125,-108.60103607177734,-477.65216064453125,151.76654052734375
/home/pi/360_images/20250821/image_1755774950108767260.png,1755774950108767260,1.7557749503126543e+18,491.400634765625,-271.5855407714844,-72.1439437866211,nan,nan,nan,-107.95709228515625,-476.5782470703125,153.04090881347656
none,none,1.7557749503226545e+18,491.3957824707031,-271.57843017578125,-72.14207458496094,596.6622924804688,617.8089599609375,-166.81053161621094,-107.27983856201172,-475.4820861816406,154.26849365234375
none,none,1.7557749503326546e+18,491.39923095703125,-271.5807800292969,-72.14413452148438,597.69775390625,617.2634887695312,-167.1814422607422,-106.57008361816406,-474.4618835449219,155.43983459472656
/home/pi/360_images/20250821/image_1755774950332518133.png,1755774950332518133,1.7557749503426545e+18,491.4049377441406,-271.5714416503906,-72.13455963134766,598.697021484375,616.6865234375,-168.2816925048828,-105.87779235839844,-473.5089416503906,156.69418334960938
none,none,1.7557749503526543e+18,491.4041442871094,-271.57525634765625,-72.1392822265625,598.3766479492188,615.96435546875,-168.79409790039062,-105.19295501708984,-472.57427978515625,158.01075744628906
none,none,1.7557749503626545e+18,491.3970031738281,-271.580322265625,-72.13577270507812,598.5914916992188,615.2482299804688,-169.5856170654297,-104.4133071899414,-471.55938720703125,159.33364868164062
none,none,1.7557749503726546e+18,491.40130615234375,-271.5816345214844,-72.1396484375,598.7401123046875,614.5025024414062,-170.3377227783203,-103.5589828491211,-470.51129150390625,160.62596130371094
none,none,1.7557749503826545e+18,491.39678955078125,-271.5760192871094,-72.13394927978516,599.5865478515625,613.9615478515625,-171.55474853515625,-102.72933959960938,-469.4710693359375,161.92440795898438
none,none,1.7557749503926543e+18,491.40887451171875,-271.57220458984375,-72.13701629638672,nan,nan,nan,-101.9605484008789,-468.399658203125,163.24713134765625
/home/pi/360_images/20250821/image_1755774950364819154.png,1755774950364819154,1.7557749504026545e+18,491.4070739746094,-271.5721740722656,-72.13927459716797,598.3870849609375,612.36328125,-172.88107299804688,-101.23945617675781,-467.25836181640625,164.5473175048828
none,none,1.7557749504126546e+18,491.405029296875,-271.57611083984375,-72.13267517089844,598.0872802734375,611.8361206054688,-172.98513793945312,-100.43921661376953,-466.110595703125,165.8978271484375
none,none,1.7557749504226545e+18,491.4010009765625,-271.5848388671875,-72.14030456542969,599.5198974609375,610.9290161132812,-174.4537811279297,-99.66937255859375,-464.9493408203125,167.19839477539062
none,none,1.7557749504326543e+18,491.3929138183594,-271.57501220703125,-72.12960052490234,599.68017578125,610.0044555664062,-175.07362365722656,-99.15576171875,-463.7531433105469,168.51759338378906
/home/pi/360_images/20250821/image_1755774950430719749.png,1755774950430719749,1.7557749504426545e+18,491.385986328125,-271.5704040527344,-72.13197326660156,600.3651733398438,609.3447265625,-176.354248046875,-98.60388946533203,-462.6026916503906,169.82022094726562
none,none,1.7557749504526546e+18,491.3692932128906,-271.5792541503906,-72.11966705322266,nan,nan,nan,-98.0160903930664,-461.3780822753906,171.15452575683594
none,none,1.7557749504626545e+18,491.21295166015625,-271.63555908203125,-71.97742462158203,599.6322021484375,607.83349609375,-177.7880401611328,-97.47612762451172,-460.1336364746094,172.46099853515625
none,none,1.7557749504726543e+18,490.7252502441406,-271.57745361328125,-71.56659698486328,599.9241943359375,606.9659423828125,-178.4930877685547,-97.03539276123047,-458.9296569824219,173.78623962402344
none,none,1.7557749504826545e+18,490.30059814453125,-271.54022216796875,-71.00955963134766,600.3270874023438,606.159423828125,-179.50521850585938,-96.52205657958984,-457.61492919921875,175.11114501953125
none,none,1.7557749504926546e+18,489.76922607421875,-271.61700439453125,-70.41545867919922,600.533447265625,605.3037109375,179.41891479492188,-95.9796371459961,-456.27313232421875,176.4647979736328
/home/pi/360_images/20250821/image_1755774950430719749.png,1755774950430719749,1.7557749505026545e+18,488.9243469238281,-271.6278381347656,-69.8362808227539,600.3641357421875,604.4512329101562,178.75218200683594,-95.42512512207031,-455.045166015625,177.76266479492188
none,none,1.7557749505126543e+18,487.87109375,-271.55303955078125,-69.20140075683594,600.8350830078125,603.63330078125,177.62913513183594,-95.00857543945312,-453.82952880859375,179.10519409179688
none,none,1.7557749505226545e+18,487.0181579589844,-271.46209716796875,-68.55398559570312,600.9624633789062,602.8801879882812,176.8196258544922,-94.6618423461914,-452.54559326171875,-179.38270568847656
none,none,1.7557749505326546e+18,486.30767822265625,-271.4341735839844,-67.90431213378906,600.8268432617188,602.1618041992188,175.8046875,-94.36502838134766,-451.2590637207031,-178.08229064941406
none,none,1.7557749505426545e+18,485.4590148925781,-271.4533996582031,-67.16412353515625,600.8479614257812,601.2779541015625,174.81405639648438,-94.12065124511719,-450.017333984375,-176.79454040527344
/home/pi/360_images/20250821/image_1755774950498690765.png,1755774950498690765,1.7557749505526543e+18,484.6502380371094,-271.44134521484375,-66.4022445678711,600.8431396484375,600.353515625,173.83421325683594,-93.94403839111328,-448.77947998046875,-175.49903869628906
none,none,1.7557749505626545e+18,483.5759582519531,-271.515869140625,-65.5458755493164,600.654541015625,599.2357177734375,173.23875427246094,-93.71893310546875,-447.4370422363281,-174.13868713378906
none,none,1.7557749505726546e+18,482.4861755371094,-271.6001892089844,-64.68232727050781,601.0550537109375,598.3739013671875,172.08831787109375,-93.42974853515625,-446.0703125,-172.77926635742188
none,none,1.7557749505826545e+18,481.34490966796875,-271.71282958984375,-63.800907135009766,601.703125,597.4244384765625,170.9761505126953,-93.18500518798828,-444.7592468261719,-171.46243286132812
/home/pi/360_images/20250821/image_1755774950531851172.png,1755774950531851172,1.7557749505926543e+18,480.1371765136719,-271.8097229003906,-62.90245056152344,600.9421997070312,596.7960815429688,170.0384521484375,-93.04557800292969,-443.45068359375,-170.0604705810547
none,none,1.7557749506026545e+18,478.9696350097656,-271.9167785644531,-61.9481086730957,601.4493408203125,595.9630737304688,169.30747985839844,-92.85833740234375,-442.0350036621094,-168.75119018554688
none,none,1.7557749506126546e+18,477.76275634765625,-272.0451354980469,-60.949493408203125,600.7513427734375,595.1821899414062,168.37017822265625,-92.54132843017578,-440.62548828125,-167.35475158691406
none,none,1.7557749506226545e+18,476.6163635253906,-272.1633605957031,-59.92953109741211,601.2866821289062,594.119873046875,167.088134765625,-92.20248413085938,-439.1564025878906,-165.88404846191406
none,none,1.7557749506326543e+18,475.38507080078125,-272.3516845703125,-58.89613723754883,600.74560546875,593.3401489257812,166.38958740234375,-91.8896255493164,-437.46160888671875,-164.36172485351562
none,none,1.7557749506426545e+18,474.1206359863281,-272.56964111328125,-57.87157440185547,600.1067504882812,592.6051635742188,165.6497802734375,-91.48358154296875,-435.72869873046875,-162.93792724609375
/home/pi/360_images/20250821/image_1755774950632166653.png,1755774950632166653,1.7557749506526546e+18,472.74835205078125,-272.8465270996094,-56.809349060058594,600.4135131835938,591.7021484375,164.5652618408203,-91.11919403076172,-434.15631103515625,-161.49490356445312
none,none,1.7557749506626545e+18,471.3854675292969,-273.1490783691406,-55.734622955322266,600.2213745117188,590.9848022460938,163.79920959472656,-90.96833801269531,-432.4674072265625,-159.96803283691406
none,none,1.7557749506726543e+18,470.0375671386719,-273.45660400390625,-54.601295471191406,600.2354125976562,590.1266479492188,162.66119384765625,-91.04073333740234,-430.86651611328125,-158.5039520263672
none,none,1.7557749506826545e+18,468.6594543457031,-273.829833984375,-53.44573211669922,599.86572265625,589.180419921875,161.996826171875,-91.1376724243164,-429.4991760253906,-157.05848693847656
/home/pi/360_images/20250821/image_1755774950667144761.png,1755774950667144761,1.7557749506926546e+18,467.322265625,-274.1864013671875,-52.31398391723633,600.157470703125,588.2324829101562,160.7849884033203,-91.30210876464844,-428.0013122558594,-155.56100463867188
none,none,1.7557749507026545e+18,465.85943603515625,-274.61846923828125,-51.15935134887695,599.8934936523438,587.2943115234375,160.044921875,-91.59516906738281,-426.45172119140625,-154.14447021484375
none,none,1.7557749507126543e+18,464.49188232421875,-274.9737548828125,-50.02555847167969,600.1431274414062,586.3571166992188,158.70143127441406,-91.7958755493164,-424.9619445800781,-152.7825164794922
none,none,1.7557749507226545e+18,463.1150207519531,-275.38751220703125,-48.83559799194336,599.9283447265625,585.4107055664062,157.9167022705078,-91.90010070800781,-423.57208251953125,-151.40919494628906
none,none,1.7557749507426545e+18,460.3756408691406,-276.3546447753906,-46.52217102050781,599.230224609375,583.6171264648438,155.9052734375,-92.24681091308594,-420.40704345703125,-148.4735107421875
/home/pi/360_images/20250821/image_1755774950731216656.png,1755774950731216656,1.7557749507526543e+18,458.87664794921875,-276.8766784667969,-45.31646728515625,599.1526489257812,582.6224975585938,154.7546844482422,-92.49652862548828,-418.97930908203125,-147.1311798095703
none,none,1.7557749507626545e+18,457.4360656738281,-277.4059753417969,-44.133033752441406,598.5664672851562,581.811767578125,154.0353240966797,-92.8144760131836,-417.5375671386719,-145.81605529785156
none,none,1.7557749507726546e+18,456.0120849609375,-277.9695129394531,-42.916263580322266,598.48779296875,580.9328002929688,152.70550537109375,-93.28866577148438,-416.1342468261719,-144.4579315185547
none,none,1.7557749507826545e+18,454.6755065917969,-278.4862976074219,-41.711544036865234,597.8260498046875,580.1785888671875,151.90672302246094,-93.5763931274414,-414.7608337402344,-143.1199188232422
/home/pi/360_images/20250821/image_1755774950764711415.png,1755774950764711415,1.7557749507926543e+18,453.2148742675781,-279.1053161621094,-40.54146194458008,597.8855590820312,579.1646728515625,150.58932495117188,-93.87464141845703,-413.4561462402344,-141.75210571289062
none,none,1.7557749508026545e+18,451.76446533203125,-279.6583557128906,-39.3145751953125,597.3463134765625,578.1893920898438,149.7488250732422,-94.22241973876953,-412.0358581542969,-140.47889709472656
none,none,1.7557749508126546e+18,450.3257141113281,-280.3072204589844,-38.054229736328125,597.1643676757812,577.1466064453125,148.68002319335938,-94.68551635742188,-410.56903076171875,-139.21658325195312
none,none,1.7557749508226545e+18,448.8986511230469,-281.0784606933594,-36.80618667602539,596.4948120117188,576.3798828125,147.35845947265625,-95.04026794433594,-409.2456970214844,-137.99462890625
none,none,1.7557749508326543e+18,447.4826354980469,-281.8382568359375,-35.6022834777832,596.0974731445312,575.5335083007812,146.50489807128906,-95.55126190185547,-407.9416809082031,-136.6730499267578
none,none,1.7557749508426545e+18,445.9432067871094,-282.6091003417969,-34.340423583984375,595.4711303710938,574.8104248046875,145.6884307861328,-96.12919616699219,-406.5493469238281,-135.3760986328125
/home/pi/360_images/20250821/image_1755774950833129170.png,1755774950833129170,1.7557749508526546e+18,444.5776062011719,-283.364013671875,-33.10102462768555,595.0699462890625,573.8895263671875,144.8121795654297,-96.64049530029297,-405.28076171875,-134.0765838623047
none,none,1.7557749508626545e+18,443.2042541503906,-284.24847412109375,-31.844377517700195,594.747802734375,572.8604736328125,143.9579315185547,-97.08642578125,-404.03533935546875,-132.92669677734375
none,none,1.7557749508726543e+18,441.7958984375,-285.11090087890625,-30.592430114746094,594.2867431640625,572.0188598632812,142.97402954101562,-97.58335876464844,-402.8684387207031,-131.97251892089844
none,none,1.7557749508826545e+18,440.27227783203125,-285.9180603027344,-29.33524513244629,593.6619262695312,571.3433227539062,141.70367431640625,-97.82344055175781,-401.76470947265625,-131.42376708984375
none,none,1.7557749508926546e+18,438.83245849609375,-286.794189453125,-28.052003860473633,593.03076171875,570.652099609375,140.72903442382812,-97.96697998046875,-401.01519775390625,-131.11737060546875
/home/pi/360_images/20250821/image_1755774950865049007.png,1755774950865049007,1.7557749509026545e+18,437.54302978515625,-287.6986389160156,-26.75283432006836,592.4895629882812,569.8766479492188,139.8643798828125,-98.30242919921875,-400.74835205078125,-130.8994140625
none,none,1.7557749509126543e+18,436.1819763183594,-288.7646789550781,-25.48698616027832,591.8535766601562,569.12939453125,138.88381958007812,-98.55376434326172,-400.8255310058594,-130.66091918945312
none,none,1.7557749509226545e+18,434.8210144042969,-289.78192138671875,-24.244510650634766,591.2037963867188,568.4480590820312,137.8012237548828,-98.89006042480469,-401.4164123535156,-130.5539093017578
none,none,1.7557749509326546e+18,433.46148681640625,-290.8699645996094,-22.96607780456543,590.5433959960938,567.6981201171875,136.71603393554688,-99.12828826904297,-402.1571960449219,-130.55279541015625
/home/pi/360_images/20250821/image_1755774950930301917.png,1755774950930301917,1.7557749509426545e+18,432.2785949707031,-291.995849609375,-21.6490421295166,589.8995971679688,566.91748046875,135.6831512451172,-99.46503448486328,-402.9294738769531,-130.59912109375
none,none,1.7557749509526543e+18,431.0124206542969,-293.14373779296875,-20.407560348510742,589.3231811523438,566.158447265625,134.65182495117188,-99.84091186523438,-403.72222900390625,-130.7552490234375
none,none,1.7557749509626545e+18,429.6285400390625,-294.3266906738281,-19.118637084960938,588.7239990234375,565.4371337890625,133.66091918945312,-100.41474914550781,-404.64398193359375,-130.92599487304688
none,none,1.7557749509726546e+18,428.25970458984375,-295.3970642089844,-17.807273864746094,588.136962890625,564.726806640625,132.67581176757812,-101.07479858398438,-405.60894775390625,-131.0111083984375
none,none,1.7557749509826545e+18,426.95062255859375,-296.5498046875,-16.43528938293457,587.5453491210938,563.93017578125,131.68951416015625,-101.78319549560547,-406.65655517578125,-131.10885620117188
none,none,1.7557749509926543e+18,425.7340087890625,-297.8262023925781,-15.178642272949219,586.9099731445312,563.216796875,130.72171020507812,-102.4451904296875,-407.8573303222656,-131.2751007080078
/home/pi/360_images/20250821/image_1755774950963783621.png,1755774950963783621,1.7557749510026545e+18,424.55133056640625,-299.16571044921875,-13.854799270629883,586.2344360351562,562.608154296875,129.7495880126953,-103.1013412475586,-409.0352478027344,-131.39471435546875
none,none,1.7557749510126546e+18,423.4839172363281,-300.42681884765625,-12.505885124206543,585.5083618164062,562.0377807617188,128.72494506835938,-103.79049682617188,-410.25152587890625,-131.5004119873047
none,none,1.7557749510226545e+18,422.51483154296875,-301.8030090332031,-11.071078300476074,584.8131103515625,561.400634765625,127.76375579833984,-104.55534362792969,-411.5074768066406,-131.59335327148438
/home/pi/360_images/20250821/image_1755774951030201344.png,1755774951030201344,1.7557749510326543e+18,421.57611083984375,-303.20660400390625,-9.756093978881836,584.1279907226562,560.7570190429688,126.7594985961914,-105.45755767822266,-412.9010009765625,-131.7309112548828
none,none,1.7557749510526546e+18,419.4336242675781,-306.0392150878906,-7.107141971588135,582.6892700195312,559.3845825195312,124.72904968261719,-107.65479278564453,-415.9493103027344,-132.02220153808594
none,none,1.7557749510626545e+18,418.4761962890625,-307.4864807128906,-5.741662979125977,581.9599609375,558.71240234375,123.6929931640625,-108.77003479003906,-417.47918701171875,-132.1845245361328
none,none,1.7557749510726543e+18,417.54638671875,-309.0055236816406,-4.3998308181762695,581.2916870117188,558.1395263671875,122.68806457519531,-109.80824279785156,-419.0546875,-132.34127807617188
none,none,1.7557749510826545e+18,416.7193298339844,-310.4296569824219,-3.073716878890991,580.6241455078125,557.5020141601562,121.66281127929688,-110.88463592529297,-420.727294921875,-132.4329071044922
/home/pi/360_images/20250821/image_1755774951065173285.png,1755774951065173285,1.7557749510926546e+18,415.9383239746094,-311.9158020019531,-1.6480733156204224,579.8977661132812,556.87744140625,120.65779876708984,-112.08509063720703,-422.4750061035156,-132.46644592285156
none,none,1.7557749511026545e+18,415.2408142089844,-313.48614501953125,-0.3194698095321655,579.2052612304688,556.2921142578125,119.72027587890625,-113.35017395019531,-424.17828369140625,-132.56651306152344
none,none,1.7557749511126543e+18,414.48724365234375,-315.0475769042969,0.9693849682807922,578.517822265625,555.7639770507812,118.79051971435547,-114.6245346069336,-425.9384460449219,-132.7771453857422
none,none,1.7557749511226545e+18,413.80194091796875,-316.62371826171875,2.3294641971588135,577.8427124023438,555.3308715820312,117.85289001464844,-115.92303466796875,-427.791015625,-132.96873474121094
none,none,1.7557749511326546e+18,413.0171203613281,-318.3716125488281,3.7166190147399902,577.198974609375,554.9049072265625,116.95050811767578,-117.34505462646484,-429.7040100097656,-133.06698608398438
none,none,1.7557749511426545e+18,412.1554870605469,-320.17047119140625,5.1023759841918945,576.5078125,554.4078369140625,116.01895141601562,-118.7818374633789,-431.6260681152344,-133.16079711914062
/home/pi/360_images/20250821/image_1755774951130310307.png,1755774951130310307,1.7557749511526543e+18,411.4118957519531,-321.7889709472656,6.47984504699707,575.8046875,553.8822021484375,115.12102508544922,-120.17940521240234,-433.6288757324219,-133.3141326904297
none,none,1.7557749511626545e+18,410.8672790527344,-323.5174255371094,7.8523945808410645,575.087646484375,553.2789916992188,114.20927429199219,-121.61931610107422,-435.5811462402344,-133.43411254882812
none,none,1.7557749511826545e+18,410.1259460449219,-326.8382568359375,10.451537132263184,573.64794921875,552.3018188476562,112.43291473388672,-124.99136352539062,-439.4857177734375,-133.70274353027344
none,none,1.7557749511926543e+18,409.8298034667969,-328.4778747558594,11.89592456817627,572.94677734375,551.9512329101562,111.53732299804688,-126.61241912841797,-441.72882080078125,-133.96507263183594
/home/pi/360_images/20250821/image_1755774951165553951.png,1755774951165553951,1.7557749512026545e+18,409.49468994140625,-330.21466064453125,13.311453819274902,572.3367309570312,551.631103515625,110.6462631225586,-128.1396026611328,-443.8124084472656,-134.15794372558594
none,none,1.7557749512126546e+18,409.0901794433594,-332.19110107421875,14.730514526367188,571.6131591796875,551.2630004882812,109.78514862060547,-129.82228088378906,-445.8875732421875,-134.18772888183594
none,none,1.7557749512226545e+18,408.69384765625,-333.9696350097656,16.067049026489258,570.8754272460938,550.7813110351562,108.86077117919922,-131.5264892578125,-448.18536376953125,-134.36866760253906
none,none,1.7557749512326543e+18,408.4531555175781,-335.7205505371094,17.4759578704834,570.1961669921875,550.2830200195312,107.99256134033203,-133.27880859375,-450.4413757324219,-134.56695556640625
none,none,1.7557749512426545e+18,408.2776794433594,-337.48773193359375,18.87706184387207,569.4447021484375,549.7562255859375,107.04637908935547,-135.23960876464844,-452.4097900390625,-134.59288024902344
/home/pi/360_images/20250821/image_1755774951230594029.png,1755774951230594029,1.7557749512526546e+18,408.2503356933594,-339.40509033203125,20.19024085998535,568.731689453125,549.295654296875,106.08731842041016,-137.24151611328125,-454.65496826171875,-134.81497192382812
none,none,1.7557749512626545e+18,408.15283203125,-341.1331481933594,21.532573699951172,567.9920654296875,548.834716796875,105.11703491210938,-139.18353271484375,-456.82330322265625,-134.9526824951172
none,none,1.7557749512726543e+18,408.072998046875,-342.8432312011719,22.919485092163086,567.107177734375,548.3406982421875,104.17048645019531,-141.03431701660156,-458.8553161621094,-135.08644104003906
none,none,1.7557749512826545e+18,408.0814514160156,-344.7076416015625,24.341815948486328,566.237548828125,547.9395141601562,103.2568588256836,-143.17771911621094,-461.11541748046875,-135.19752502441406
none,none,1.7557749512926546e+18,408.0621337890625,-346.4737243652344,25.705110549926758,565.4376831054688,547.5916137695312,102.3338623046875,-145.30809020996094,-463.36956787109375,-135.32252502441406
/home/pi/360_images/20250821/image_1755774951263814714.png,1755774951263814714,1.7557749513026545e+18,408.1607360839844,-348.2876281738281,27.091266632080078,564.6880493164062,547.3436889648438,101.37154388427734,-147.32586669921875,-465.5874328613281,-135.49000549316406
none,none,1.7557749513126543e+18,408.3435363769531,-349.9342956542969,28.469282150268555,563.9196166992188,547.116943359375,100.41016387939453,-149.55462646484375,-467.90533447265625,-135.60494995117188
none,none,1.7557749513226545e+18,408.590087890625,-351.71856689453125,29.827123641967773,563.072509765625,546.8638305664062,99.43438720703125,-151.87635803222656,-470.1842346191406,-135.72940063476562
none,none,1.7557749513326546e+18,408.7137756347656,-353.5151062011719,31.20183753967285,562.2369384765625,546.5992431640625,98.50564575195312,-154.0000457763672,-472.6656188964844,-135.86651611328125
none,none,1.7557749513426545e+18,408.8378601074219,-355.2264099121094,32.57999801635742,561.34716796875,546.3132934570312,97.57857513427734,-155.98635864257812,-475.31756591796875,-135.99671936035156
/home/pi/360_images/20250821/image_1755774951332031581.png,1755774951332031581,1.7557749513526543e+18,409.10107421875,-356.9150695800781,34.02759552001953,560.4449462890625,546.0440673828125,96.5780258178711,-157.9436492919922,-477.6634216308594,-136.0757598876953
none,none,1.7557749513626545e+18,409.45098876953125,-358.5166015625,35.38869857788086,559.5813598632812,545.8359985351562,95.62498474121094,-160.0891876220703,-480.115478515625,-136.1944122314453
